Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_179317684_38,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0837813,0.000963,-0.0009288,TGLC
TIC_179317684_34,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0879129,0.0007843,-0.0008267,TGLC
TIC_179317684_33,10.8719,1.01,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0865484,0.0006172,-0.0006042,TGLC
TIC_179317684_27,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.087149,0.0007303,-0.0007531,TGLC
TIC_179317684_39,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0866166,0.0008231,-0.0008292,TGLC
TIC_179317684_36,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0876389,0.0010106,-0.001045,TGLC
TIC_179317684_28,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0849008,0.0008468,-0.0009249,TGLC
TIC_183120439_28,11.788,1.0,2.2554477,0.08651246936564536,0.005310475143866076,-0.005310475143866076,0.0836612,0.006584,-0.0044717,TGLC
TIC_183120439_27,11.788,1.0,2.2554477,0.08651246936564536,0.005310475143866076,-0.005310475143866076,0.0870566,0.0065696,-0.0046698,TGLC
TIC_183120439_13,11.788,1.01,2.2554477,0.08651246936564536,0.005310475143866076,-0.005310475143866076,0.0957997,0.0215031,-0.0098222,TGLC
TIC_422756130_18,11.0294,1.0,3.1342791,0.03349816782652604,0.0029417374861537104,-0.0029417374861537104,0.0241315,0.0111944,-0.014056,TGLC
TIC_422756130_25,11.0294,1.0,3.1342791,0.03349816782652604,0.0029417374861537104,-0.0029417374861537104,0.0445047,0.0050163,-0.0054941,TGLC
TIC_422756130_19,11.0294,1.0,3.1342791,0.03349816782652604,0.0029417374861537104,-0.0029417374861537104,0.0341981,0.0046483,-0.0042859,TGLC
TIC_445805961_20,8.9134,1.0,24.283429,0.050470815203851056,0.0013000148355942673,-0.0013000148355942673,0.0526212,0.0023006,-0.002346,TGLC
TIC_445805961_40,8.9134,1.0,24.283429,0.050470815203851056,0.0013000148355942673,-0.0013000148355942673,0.0532577,0.0016478,-0.0015877,TGLC
TIC_445805961_53,8.9134,1.0,24.283429,0.050470815203851056,0.0013000148355942673,-0.0013000148355942673,0.051618,0.0012674,-0.0013721,TGLC
TIC_445805961_19,8.9134,1.0,24.283429,0.050470815203851056,0.0013000148355942673,-0.0013000148355942673,0.0514787,0.0026781,-0.0027579,TGLC
TIC_445805961_26,8.9134,1.0,24.283429,0.050470815203851056,0.0013000148355942673,-0.0013000148355942673,0.0528487,0.0022607,-0.0021965,TGLC
TIC_29857954_1,10.7379,1.0,9.47725,0.055713138473494,0.0022553516412928873,-0.0022553516412928873,0.0401979,0.0250862,-0.0219235,TGLC
TIC_29857954_28,10.7379,1.0,9.47725,0.055713138473494,0.0022553516412928873,-0.0022553516412928873,0.5341909,0.0325118,-0.0264073,TGLC
TIC_285048486_20,10.7921,1.0,3.49151,0.0746741839664324,0.002720937169274847,-0.002720937169274847,0.0764132,0.0018033,-0.0024712,TGLC
TIC_285048486_47,10.7921,1.01,3.49151,0.0746741839664324,0.002720937169274847,-0.002720937169274847,0.0737878,0.0016908,-0.0016201,TGLC
TIC_172518755_21,9.1824,1.0,3.208664,0.0681932675192184,0.00906379668492186,-0.00906379668492186,0.0641931,0.0107147,-0.0067331,TGLC
TIC_172518755_44,9.1824,1.0,3.208664,0.0681932675192184,0.00906379668492186,-0.00906379668492186,0.0642621,0.0054636,-0.0059084,TGLC
TIC_172518755_46,9.1824,1.0,3.208664,0.0681932675192184,0.00906379668492186,-0.00906379668492186,0.0623694,0.0031527,-0.0028529,TGLC
TIC_119584412_22,9.85623,1.0,10.64387,0.03465473614727346,0.002506958862771506,-0.002506958862771506,0.0328232,0.0043495,-0.004622,TGLC
TIC_119584412_49,9.85623,1.0,10.64387,0.03465473614727346,0.002506958862771506,-0.002506958862771506,0.0329544,0.0027258,-0.0029266,TGLC
TIC_376524552_22,11.1237,1.0,3.7130765,0.13266098747781244,0.004704377869070947,-0.004704377869070947,0.1442968,0.0028871,-0.0027526,TGLC
TIC_376524552_49,11.1237,1.0,3.7130765,0.13266098747781244,0.004704377869070947,-0.004704377869070947,0.146292,0.0022243,-0.0020942,TGLC
TIC_393831507_49,10.5268,1.0,4.860674,0.0775812429464698,0.003369370060349528,-0.003369370060349528,0.0837742,0.0032443,-0.0025617,TGLC
TIC_393831507_22,10.5268,1.0,4.860674,0.0775812429464698,0.003369370060349528,-0.003369370060349528,0.0821739,0.0042029,-0.0032912,TGLC
TIC_404505029_50,9.26733,1.0,9.5739,0.05290615790098574,0.0030893235659643094,-0.0030893235659643094,0.0573725,0.0010169,-0.0010052,TGLC
TIC_73540072_50,11.3719,1.0,1.2436258,0.03916173070401926,0.0010264664943033374,-0.0010264664943033374,0.0357395,0.0031732,-0.0029427,TGLC
TIC_229742722_41,9.93689,1.0,63.48347,0.06573937653832299,0.007501669636902368,-0.007501669636902368,0.0851478,0.0015684,-0.0014481,TGLC
TIC_172370679_41,12.5826,1.0,29.02,0.19372866204282893,0.009885470613080559,-0.009885470613080559,0.1676823,0.0053992,-0.0055097,TGLC
TIC_394050135_20,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.0834102,0.0023568,-0.002008,TGLC
TIC_394050135_14,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.0853393,0.0021353,-0.0020215,TGLC
TIC_394050135_40,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.0814332,0.00112,-0.0010674,TGLC
TIC_394050135_24,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.082664,0.0015372,-0.001427,TGLC
TIC_394050135_19,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.0829078,0.0019335,-0.0017851,TGLC
TIC_394050135_53,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.083399,0.001602,-0.0015031,TGLC
TIC_394050135_25,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.086847,0.0028381,-0.0024739,TGLC
TIC_394050135_47,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.08166,0.0016643,-0.0015032,TGLC
TIC_394050135_26,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.0964611,0.0025548,-0.0023951,TGLC
TIC_394050135_18,10.9461,1.0,8.8720982,0.07468086848581637,0.003042049315471398,-0.003042049315471398,0.0779782,0.0045389,-0.0047189,TGLC
TIC_468574941_18,10.996,1.0,1.4971842,0.12229701695595369,0.011718896843288692,-0.011718896843288692,0.1237747,0.0037084,-0.0038653,TGLC
TIC_468574941_19,10.996,1.0,1.4971842,0.12229701695595369,0.011718896843288692,-0.011718896843288692,0.1236145,0.0030404,-0.0033257,TGLC
TIC_468574941_24,10.996,1.01,1.4971842,0.12229701695595369,0.011718896843288692,-0.011718896843288692,0.1185368,0.0034211,-0.0028808,TGLC
TIC_159873822_50,10.7545,1.0,13.79019,0.030288949616363182,0.002453265932085478,-0.002453265932085478,0.0345025,0.0028447,-0.0027486,TGLC
TIC_321669174_17,11.642,1.0,10.50534,0.03528784153960161,0.010453716686213557,-0.010453716686213557,0.0739202,0.0321958,-0.0247992,TGLC
TIC_321669174_47,11.642,1.0,10.50534,0.03528784153960161,0.010453716686213557,-0.010453716686213557,0.0359785,0.0037385,-0.0034999,TGLC
TIC_321669174_25,11.642,1.04,10.50534,0.03528784153960161,0.010453716686213557,-0.010453716686213557,0.0159094,0.0130971,-0.0085694,TGLC
TIC_321669174_24,11.642,1.08,10.50534,0.03528784153960161,0.010453716686213557,-0.010453716686213557,0.028605,0.0073335,-0.0115803,TGLC
TIC_321669174_14,11.642,1.0,10.50534,0.03528784153960161,0.010453716686213557,-0.010453716686213557,0.0272089,0.0104445,-0.0132646,TGLC
TIC_321669174_53,11.642,1.01,10.50534,0.03528784153960161,0.010453716686213557,-0.010453716686213557,0.0416371,0.0041038,-0.003978,TGLC
TIC_441738827_19,13.3257,1.01,6.0784247,0.047176586355690844,0.0026704243595829973,-0.0026704243595829973,0.0554055,0.0071158,-0.0070034,TGLC
TIC_441738827_24,13.3257,1.05,6.0784247,0.047176586355690844,0.0026704243595829973,-0.0026704243595829973,0.0276886,0.0171504,-0.014001,TGLC
TIC_441738827_20,13.3257,1.01,6.0784247,0.047176586355690844,0.0026704243595829973,-0.0026704243595829973,0.0308319,0.0199277,-0.0167514,TGLC
TIC_441738827_23,13.3257,1.01,6.0784247,0.047176586355690844,0.0026704243595829973,-0.0026704243595829973,0.0278496,0.0191475,-0.0145083,TGLC
TIC_441738827_16,13.3257,1.04,6.0784247,0.047176586355690844,0.0026704243595829973,-0.0026704243595829973,0.0340975,0.0140277,-0.0156546,TGLC
TIC_441738827_18,13.3257,1.0,6.0784247,0.047176586355690844,0.0026704243595829973,-0.0026704243595829973,0.0250416,0.0179945,-0.013069,TGLC
TIC_392476080_25,9.78569,1.0,0.67247414,0.08142191197502877,0.004041721457714743,-0.004041721457714743,0.0842051,0.0017057,-0.0019622,TGLC
TIC_336128819_26,11.7371,1.0,7.851928,0.059052188112767565,0.005751433585139951,-0.005751433585139951,0.0310234,0.0226499,-0.0165099,TGLC
TIC_336128819_40,11.7371,1.0,7.851928,0.059052188112767565,0.005751433585139951,-0.005751433585139951,0.0558355,0.0038753,-0.003917,TGLC
TIC_336128819_54,11.7371,1.0,7.851928,0.059052188112767565,0.005751433585139951,-0.005751433585139951,0.0641465,0.0036305,-0.0038873,TGLC
TIC_287256467_26,8.8975,1.0,18.26157,0.02853281104880252,0.002771515992665951,-0.002771515992665951,0.0228833,0.0096039,-0.0098323,TGLC
TIC_88992642_26,8.55942,1.0,10.26075,0.03994545921275908,0.001423370432044764,-0.001423370432044764,0.0359542,0.0022226,-0.0022892,TGLC
TIC_395393265_18,10.7053,1.0,3.3773512,0.0817653153798514,0.004145785925627891,-0.004145785925627891,0.0816382,0.0023425,-0.0023573,TGLC
TIC_395393265_26,10.7053,1.0,3.3773512,0.0817653153798514,0.004145785925627891,-0.004145785925627891,0.0854315,0.0018964,-0.0024632,TGLC
TIC_395393265_19,10.7053,1.0,3.3773512,0.0817653153798514,0.004145785925627891,-0.004145785925627891,0.0862767,0.0013383,-0.0019318,TGLC
TIC_395393265_25,10.7053,1.0,3.3773512,0.0817653153798514,0.004145785925627891,-0.004145785925627891,0.0943188,0.0024757,-0.0024794,TGLC
TIC_428787891_25,10.6611,1.0,3.8240801,0.10665564770042382,0.005048812860311176,-0.005048812860311176,0.1111545,0.0054748,-0.0039543,TGLC
TIC_428787891_40,10.6611,1.0,3.8240801,0.10665564770042382,0.005048812860311176,-0.005048812860311176,0.1145402,0.0033168,-0.002897,TGLC
TIC_428787891_20,10.6611,1.0,3.8240801,0.10665564770042382,0.005048812860311176,-0.005048812860311176,0.1126271,0.0051649,-0.0038105,TGLC
TIC_428787891_19,10.6611,1.0,3.8240801,0.10665564770042382,0.005048812860311176,-0.005048812860311176,0.1103308,0.0059726,-0.0042389,TGLC
TIC_428787891_26,10.6611,1.03,3.8240801,0.10665564770042382,0.005048812860311176,-0.005048812860311176,0.115633,0.0039556,-0.0044527,TGLC
TIC_176956893_10,11.4057,1.0,6.90683,0.03603940814440043,0.0025093713493850416,-0.0025093713493850416,0.0384142,0.0024185,-0.0026123,TGLC
TIC_176956893_37,11.4057,1.09,6.90683,0.03603940814440043,0.0025093713493850416,-0.0025093713493850416,0.0367543,0.0025341,-0.0026224,TGLC
TIC_176956893_11,11.4057,1.0,6.90683,0.03603940814440043,0.0025093713493850416,-0.0025093713493850416,0.0383316,0.0022618,-0.0023323,TGLC
TIC_176956893_12,11.4057,1.03,6.90683,0.03603940814440043,0.0025093713493850416,-0.0025093713493850416,0.0388638,0.0031925,-0.0032976,TGLC
TIC_176956893_31,11.4057,1.0,6.90683,0.03603940814440043,0.0025093713493850416,-0.0025093713493850416,0.0392119,0.0021318,-0.0022088,TGLC
TIC_271478281_27,7.4259,1.0,15.337597,0.026427524805201646,0.002323282236052982,-0.002323282236052982,0.0305461,0.0023042,-0.002468,TGLC
TIC_372172128_27,11.3643,1.0,1.1947268,0.030941728702922732,0.001450010873645967,-0.001450010873645967,0.0302072,0.0042634,-0.003635,TGLC
TIC_150098860_34,9.6878,1.0,10.695264,0.032300926087805645,0.0019561708880903163,-0.0019561708880903163,0.0282736,0.0037922,-0.0041985,TGLC
TIC_150098860_31,9.6878,1.0,10.695264,0.032300926087805645,0.0019561708880903163,-0.0019561708880903163,0.0307281,0.0033074,-0.0032009,TGLC
TIC_150098860_11,9.6878,1.04,10.695264,0.032300926087805645,0.0019561708880903163,-0.0019561708880903163,0.0204394,0.0074039,-0.0106451,TGLC
TIC_150098860_27,9.6878,1.0,10.695264,0.032300926087805645,0.0019561708880903163,-0.0019561708880903163,0.0385316,0.0046512,-0.0041481,TGLC
TIC_150098860_12,9.6878,1.0,10.695264,0.032300926087805645,0.0019561708880903163,-0.0019561708880903163,0.0364332,0.0040551,-0.0039137,TGLC
TIC_394722182_13,10.8673,1.0,3.5315902,0.08391274196008487,0.0026115188244874438,-0.0026115188244874438,0.0876099,0.0015656,-0.001644,TGLC
TIC_394722182_27,10.8673,1.0,3.5315902,0.08391274196008487,0.0026115188244874438,-0.0026115188244874438,0.0876767,0.0013132,-0.001213,TGLC
TIC_198485881_14,12.9672,1.0,35.189346,0.06488521173162483,0.005338070217605777,-0.005338070217605777,0.0703312,0.0085156,-0.0093177,TGLC
TIC_198485881_40,12.9672,1.02,35.189346,0.06488521173162483,0.005338070217605777,-0.005338070217605777,0.0573822,0.0091637,-0.0111118,TGLC
TIC_230001847_21,11.2347,1.0,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.0276771,0.0026303,-0.002986,TGLC
TIC_230001847_18,11.2347,1.01,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.0214238,0.0066995,-0.0092849,TGLC
TIC_230001847_14,11.2347,1.01,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.0250448,0.0037278,-0.0042683,TGLC
TIC_230001847_20,11.2347,1.0,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.0294486,0.0023901,-0.0025812,TGLC
TIC_230001847_24,11.2347,1.02,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.0281643,0.0027639,-0.0029423,TGLC
TIC_230001847_19,11.2347,1.04,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.0233776,0.0041702,-0.0067551,TGLC
TIC_230001847_16,11.2347,1.0,2.99432,0.02872235188912671,0.0032362502041155842,-0.0032362502041155842,0.030881,0.002641,-0.0029455,TGLC
TIC_24358417_6,11.7024,1.01,22.65398,0.09786972473539637,0.0021665732555419077,-0.0021665732555419077,0.1115017,0.003506,-0.0025642,TGLC
TIC_24358417_5,11.7024,1.01,22.65398,0.09786972473539637,0.0021665732555419077,-0.0021665732555419077,0.1123535,0.0026117,-0.0023972,TGLC
TIC_39414571_33,11.5521,1.0,4.0197517,0.08867129444020272,0.0030957705105549385,-0.0030957705105549385,0.0974831,0.0013634,-0.001488,TGLC
TIC_332558858_5,12.5882,1.0,13.33668,0.0868785400671425,0.002445519216054735,-0.002445519216054735,0.0940797,0.0031632,-0.0036922,TGLC
TIC_212957629_42,14.3109,1.0,3.0766896,0.1347684183505079,0.010129825182828246,-0.010129825182828246,0.1420534,0.0095126,-0.0102051,TGLC
TIC_212957629_30,14.3109,1.0,3.0766896,0.1347684183505079,0.010129825182828246,-0.010129825182828246,0.1412693,0.0064327,-0.0067369,TGLC
TIC_212957629_43,14.3109,1.0,3.0766896,0.1347684183505079,0.010129825182828246,-0.010129825182828246,0.1558303,0.0091346,-0.0092324,TGLC
TIC_10837041_30,10.4238,1.0,0.7826942,0.022650154344623176,0.0016257988937842264,-0.0016257988937842264,0.0225481,0.0021686,-0.0020521,TGLC
TIC_237922465_30,12.4333,1.01,8.275479,0.07292932184602866,0.002031362582722009,-0.002031362582722009,0.083619,0.0026958,-0.0033344,TGLC
TIC_237922465_31,12.4333,1.0,8.275479,0.07292932184602866,0.002031362582722009,-0.002031362582722009,0.0832102,0.0024784,-0.0026504,TGLC
TIC_237922465_29,12.4333,1.0,8.275479,0.07292932184602866,0.002031362582722009,-0.002031362582722009,0.0907365,0.0028809,-0.0028282,TGLC
TIC_70524163_30,10.6918,1.0,4.3474032,0.05431599461450208,0.002551110736145329,-0.002551110736145329,0.0574914,0.0011692,-0.0011983,TGLC
TIC_318753380_31,8.2969,1.0,15.669494,0.034825535745592995,0.0033991262913341536,-0.0033991262913341536,0.0348886,0.0022779,-0.0023737,TGLC
TIC_192790476_6,9.3951,1.0,19.104718,0.039813039154566805,0.0036708315116195764,-0.0036708315116195764,0.0418757,0.002728,-0.0029075,TGLC
TIC_192790476_5,9.3951,1.0,19.104718,0.039813039154566805,0.0036708315116195764,-0.0036708315116195764,0.0444358,0.0026901,-0.0028819,TGLC
TIC_192790476_32,9.3951,1.0,19.104718,0.039813039154566805,0.0036708315116195764,-0.0036708315116195764,0.0431605,0.0017811,-0.0019429,TGLC
TIC_192790476_33,9.3951,1.0,19.104718,0.039813039154566805,0.0036708315116195764,-0.0036708315116195764,0.0452083,0.0022947,-0.0024278,TGLC
TIC_169249234_35,12.1772,1.0,7.18585,0.0917528669394341,0.002817387228109329,-0.002817387228109329,0.1021806,0.0038669,-0.0037185,TGLC
TIC_169249234_45,12.1772,1.0,7.18585,0.0917528669394341,0.002817387228109329,-0.002817387228109329,0.1067629,0.0023338,-0.0023541,TGLC
TIC_169249234_46,12.1772,1.0,7.18585,0.0917528669394341,0.002817387228109329,-0.002817387228109329,0.1087491,0.0023157,-0.002194,TGLC
TIC_169249234_9,12.1772,1.0,7.18585,0.0917528669394341,0.002817387228109329,-0.002817387228109329,0.1062611,0.0032538,-0.003251,TGLC
TIC_149845414_8,8.90594,1.0,7.994037,0.020169423154497785,0.0,0.0,0.0202112,0.0042134,-0.005555,TGLC
TIC_258920431_24,11.7489,1.01,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0658205,0.0016544,-0.0016205,TGLC
TIC_258920431_49,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0574174,0.0022221,-0.002253,TGLC
TIC_258920431_54,11.7489,1.01,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0628275,0.0034956,-0.0037108,TGLC
TIC_258920431_25,11.7489,1.01,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0703083,0.0022907,-0.0024424,TGLC
TIC_258920431_22,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0540509,0.002495,-0.0027556,TGLC
TIC_258920431_26,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0582989,0.0017937,-0.0018365,TGLC
TIC_258920431_15,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0651636,0.0028989,-0.0029568,TGLC
TIC_258920431_23,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0623939,0.0025841,-0.0027429,TGLC
TIC_258920431_48,11.7489,1.01,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0591908,0.0020919,-0.0024117,TGLC
TIC_258920431_20,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.058792,0.0024752,-0.0024581,TGLC
TIC_258920431_41,11.7489,1.01,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0585121,0.0020491,-0.0024894,TGLC
TIC_258920431_18,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0645164,0.0022553,-0.002253,TGLC
TIC_258920431_17,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0596005,0.0021821,-0.0021226,TGLC
TIC_258920431_16,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0660004,0.0028469,-0.0028961,TGLC
TIC_258920431_47,11.7489,1.01,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0644171,0.0013936,-0.001832,TGLC
TIC_258920431_19,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.058354,0.0021585,-0.0023645,TGLC
TIC_258920431_21,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.061531,0.0020875,-0.0019859,TGLC
TIC_258920431_40,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.0583013,0.0018367,-0.0019453,TGLC
TIC_258920431_14,11.7489,1.0,5.983944,0.05928768844957135,0.0023003251759918853,-0.0023003251759918853,0.063684,0.0019342,-0.002085,TGLC
TIC_239816546_44,11.9775,1.01,2.9887615,0.1147335701628458,0.004532063947983854,-0.004532063947983854,0.1237714,0.0023471,-0.0021972,TGLC
TIC_239816546_19,11.9775,1.0,2.9887615,0.1147335701628458,0.004532063947983854,-0.004532063947983854,0.1223545,0.0026661,-0.0033157,TGLC
TIC_239816546_43,11.9775,1.01,2.9887615,0.1147335701628458,0.004532063947983854,-0.004532063947983854,0.1169314,0.0022563,-0.0018753,TGLC
TIC_239816546_45,11.9775,1.0,2.9887615,0.1147335701628458,0.004532063947983854,-0.004532063947983854,0.1204308,0.0016704,-0.0019342,TGLC
TIC_7548817_14,12.0453,1.0,4.5207265,0.08957305246131386,0.003302435275390165,-0.003302435275390165,0.0911794,0.0029392,-0.0029028,TGLC
TIC_7548817_54,12.0453,1.0,4.5207265,0.08957305246131386,0.003302435275390165,-0.003302435275390165,0.0927884,0.0017745,-0.0019038,TGLC
TIC_7548817_26,12.0453,1.0,4.5207265,0.08957305246131386,0.003302435275390165,-0.003302435275390165,0.095931,0.0020979,-0.0020915,TGLC
TIC_7548817_25,12.0453,1.01,4.5207265,0.08957305246131386,0.003302435275390165,-0.003302435275390165,0.094139,0.0019229,-0.002078,TGLC
TIC_68007716_34,10.9657,1.0,5.45664,0.06397406104075071,0.0030574809755749893,-0.0030574809755749893,0.0668357,0.0018701,-0.0018629,TGLC
TIC_68007716_7,10.9657,1.0,5.45664,0.06397406104075071,0.0030574809755749893,-0.0030574809755749893,0.0642554,0.0017134,-0.0019417,TGLC
TIC_157698565_34,10.7211,1.0,61.6277,0.10372601389479615,0.0030377285320321045,-0.0030377285320321045,0.1016582,0.0027025,-0.0023084,TGLC
TIC_70513361_30,8.1345,1.0,11.14529,0.02232658071112856,0.0017010203977266655,-0.0017010203977266655,0.0173356,0.0038985,-0.0054508,TGLC
TIC_162802770_36,11.1897,1.0,4.880974,0.12385585731542516,0.04262030295206212,-0.04262030295206212,0.0784137,0.0209868,-0.0130062,TGLC
TIC_162802770_37,11.1897,1.0,4.880974,0.12385585731542516,0.04262030295206212,-0.04262030295206212,0.0894334,0.0132643,-0.0135642,TGLC
TIC_348835438_8,9.9917,1.0,6.2034,0.04411334589711001,0.004032320711609152,-0.004032320711609152,0.0168921,0.007664,-0.0073737,TGLC
TIC_220479565_13,12.2958,1.0,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.0693383,0.0075604,-0.007104,TGLC
TIC_220479565_32,12.2958,1.0,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.0810478,0.0073728,-0.0054135,TGLC
TIC_220479565_5,12.2958,1.0,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.0771655,0.0098079,-0.0061578,TGLC
TIC_220479565_10,12.2958,1.0,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.0616634,0.009892,-0.0079852,TGLC
TIC_220479565_33,12.2958,1.0,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.078072,0.0044169,-0.0038544,TGLC
TIC_220479565_36,12.2958,1.0,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.0658093,0.0091861,-0.0079023,TGLC
TIC_220479565_31,12.2958,1.03,3.6977104,0.0634878433385896,0.0031754934914952127,-0.0031754934914952127,0.0650784,0.0048036,-0.0037376,TGLC
TIC_439456714_30,11.7315,1.0,3.994,0.06748607494876152,0.004678806597387681,-0.004678806597387681,0.0762196,0.0039722,-0.0042508,TGLC
TIC_220076110_6,11.916,1.0,4.8084983,0.14790339103353473,0.0,0.0,0.1587118,0.0207086,-0.0198752,TGLC
TIC_220076110_32,11.916,1.0,4.8084983,0.14790339103353473,0.0,0.0,0.1683611,0.017588,-0.0175331,TGLC
TIC_124379043_6,12.0753,1.0,1.96229325,0.13285415673475376,0.003447121787980338,-0.003447121787980338,0.1453625,0.0022366,-0.0025394,TGLC
TIC_124379043_33,12.0753,1.0,1.96229325,0.13285415673475376,0.003447121787980338,-0.003447121787980338,0.139601,0.0014039,-0.0016207,TGLC
TIC_151483286_8,11.3944,1.0,4.039709,0.11387599665721254,0.004707911588116228,-0.004707911588116228,0.113026,0.0028427,-0.0028107,TGLC
TIC_151483286_34,11.3944,1.01,4.039709,0.11387599665721254,0.004707911588116228,-0.004707911588116228,0.1179249,0.0014701,-0.0015732,TGLC
TIC_151483286_7,11.3944,1.0,4.039709,0.11387599665721254,0.004707911588116228,-0.004707911588116228,0.1160657,0.0023931,-0.0022704,TGLC
TIC_178162579_33,12.0327,1.0,3.5514058,0.09272592713655119,0.00495792254544603,-0.00495792254544603,0.096918,0.0024514,-0.0022107,TGLC
TIC_178162579_7,12.0327,1.0,3.5514058,0.09272592713655119,0.00495792254544603,-0.00495792254544603,0.0964918,0.0036219,-0.0033276,TGLC
TIC_361343239_36,11.9383,1.0,2.3505614,0.1127482749745269,0.003492218353786832,-0.003492218353786832,0.1127919,0.0019679,-0.0019503,TGLC
TIC_361343239_9,11.9383,1.0,2.3505614,0.1127482749745269,0.003492218353786832,-0.003492218353786832,0.1095948,0.0019613,-0.001945,TGLC
TIC_454248975_12,11.4848,1.03,3.9014971,0.0902079372005192,0.0031618711231308425,-0.0031618711231308425,0.091742,0.0012379,-0.0014022,TGLC
TIC_454248975_10,11.4848,1.0,3.9014971,0.0902079372005192,0.0031618711231308425,-0.0031618711231308425,0.092225,0.0012001,-0.0012943,TGLC
TIC_454248975_38,11.4848,1.0,3.9014971,0.0902079372005192,0.0031618711231308425,-0.0031618711231308425,0.097388,0.0010858,-0.0011017,TGLC
TIC_428699140_37,11.7662,1.0,1.926907,0.049371943577386945,0.004777645627811589,-0.004777645627811589,0.048554,0.0022932,-0.0022674,TGLC
TIC_243641947_38,13.2486,1.0,2.59261842,0.2824710368074628,0.019553900970678956,-0.019553900970678956,0.2838016,0.008052,-0.0089115,TGLC
TIC_464300749_9,10.3823,1.0,18.09547,0.0685,0.0012,-0.001,0.0763491,0.0066735,-0.0045797,TGLC
TIC_464300749_36,10.3823,1.0,18.09547,0.0685,0.0012,-0.001,0.0812816,0.0077747,-0.0049329,TGLC
TIC_464300749_37,10.3823,1.0,18.09547,0.0685,0.0012,-0.001,0.0946544,0.0226352,-0.0128097,TGLC
