Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_219854185_26,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.1785844,0.024766,-0.0234702,QLP
TIC_219854185_14,10.8041,1.02,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0792442,0.0010101,-0.0009797,QLP
TIC_219854185_17,10.8041,1.09,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0771055,0.000976,-0.0011266,QLP
TIC_219854185_19,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0758416,0.0010368,-0.0011418,QLP
TIC_219854185_24,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0766264,0.0010444,-0.0011716,QLP
TIC_219854185_55,10.8041,1.01,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0764651,0.0010623,-0.0011253,QLP
TIC_237104103_16,10.9585,1.01,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0622809,0.0013326,-0.0014957,QLP
TIC_237104103_14,10.9585,1.07,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0620501,0.0013037,-0.0014568,QLP
TIC_237104103_22,10.9585,1.03,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0598058,0.0014074,-0.0014682,QLP
TIC_237104103_54,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0472162,0.002352,-0.0022082,QLP
TIC_237104103_40,10.9585,1.01,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0586694,0.0015151,-0.0014751,QLP
TIC_237104103_15,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0631164,0.0015995,-0.0018028,QLP
TIC_237104103_17,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0565991,0.0028736,-0.0028509,QLP
TIC_237104103_41,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0599741,0.0012608,-0.0013715,QLP
TIC_237104103_19,10.9585,1.01,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0609891,0.0012677,-0.0013066,QLP
TIC_237104103_20,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0608943,0.0013283,-0.0012734,QLP
TIC_237104103_47,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0599191,0.0010404,-0.0010269,QLP
TIC_237104103_49,10.9585,1.01,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0615434,0.001209,-0.0012273,QLP
TIC_237104103_50,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0561742,0.0018775,-0.0018403,QLP
TIC_237104103_25,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0614046,0.001273,-0.001365,QLP
TIC_237104103_21,10.9585,1.06,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.063127,0.0013183,-0.0020605,QLP
TIC_237104103_48,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0579213,0.0014248,-0.0014453,QLP
TIC_237104103_55,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0512439,0.0036543,-0.003709,QLP
TIC_237104103_18,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.061073,0.0015388,-0.0013688,QLP
TIC_237104103_23,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0598866,0.0015946,-0.0016374,QLP
TIC_237104103_26,10.9585,1.0,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.1644127,0.0218424,-0.0218126,QLP
TIC_237104103_24,10.9585,1.03,4.537164,0.06129502001207305,0.0020088674958952165,-0.0020088674958952165,0.0608093,0.0012554,-0.0012123,QLP
TIC_395171208_16,9.03527,1.0,4.720219,0.07433140214827633,0.003730423289435847,-0.003730423289435847,0.0747269,0.000729,-0.0007501,QLP
TIC_62483237_1,9.3636,1.0,11.07085,0.03217939785103965,0.0035283393492348716,-0.0035283393492348716,0.0339473,0.0024924,-0.0027731,QLP
TIC_116483514_16,9.1043,1.0,1.4520358,0.018891470723221063,0.003623897781481386,-0.003623897781481386,0.0160647,0.001275,-0.0013127,QLP
TIC_321857016_24,11.2287,1.0,6.9561063,0.11848539590265744,0.004177172965605142,-0.004177172965605142,0.1136967,0.0041923,-0.0038863,QLP
TIC_321857016_17,11.2287,1.06,6.9561063,0.11848539590265744,0.004177172965605142,-0.004177172965605142,0.1189196,0.0038515,-0.0042714,QLP
TIC_321857016_18,11.2287,1.0,6.9561063,0.11848539590265744,0.004177172965605142,-0.004177172965605142,0.1150288,0.0047614,-0.0045639,QLP
TIC_321857016_16,11.2287,1.0,6.9561063,0.11848539590265744,0.004177172965605142,-0.004177172965605142,0.117245,0.0046193,-0.0048498,QLP
TIC_375506058_16,7.79824,1.02,2.650237,0.07974657578202356,0.003950099211695919,-0.003950099211695919,0.0802423,0.0021191,-0.0011851,QLP
TIC_375506058_15,7.79824,1.0,2.650237,0.07974657578202356,0.003950099211695919,-0.003950099211695919,0.0804477,0.0024526,-0.002035,QLP
TIC_375506058_55,7.79824,1.0,2.650237,0.07974657578202356,0.003950099211695919,-0.003950099211695919,0.0801739,0.0010727,-0.0008193,QLP
TIC_420112589_20,12.295,1.05,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.0422457,0.0092307,-0.0116883,QLP
TIC_420112589_21,12.295,1.05,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.0331827,0.0150093,-0.0174266,QLP
TIC_420112589_15,12.295,1.03,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.0242131,0.0212109,-0.0123404,QLP
TIC_420112589_16,12.295,1.05,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.046694,0.0094958,-0.007477,QLP
