#
#
#*******************************************************************************
#Ephemeris / WWW_USER Sun Jan 15 19:50:20 2023 Pasadena, USA      / Horizons
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE441}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2024-Jan-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2459917.000000000, A.D. 2022-Dec-03 12:00:00.0000,  3.128963920720016E-01,  8.576670354494944E-01,  3.708452952289532E-01,  5.691224977922523E-03,  9.854050582688569E-01,  7.086312989624574E-05,
2459917.041666667, A.D. 2022-Dec-03 13:00:00.0000,  3.121936128679997E-01,  8.578826253530230E-01,  3.709464935147812E-01,  5.691241456231898E-03,  9.854079113996810E-01,  6.608582830915898E-05,
2459917.083333333, A.D. 2022-Dec-03 14:00:00.0000,  3.114905949287800E-01,  8.580975101307344E-01,  3.710475098951320E-01,  5.691256783929209E-03,  9.854105653082015E-01,  6.130038508663742E-05,
2459917.125000000, A.D. 2022-Dec-03 15:00:00.0000,  3.107873400577157E-01,  8.583116891963473E-01,  3.711483433027518E-01,  5.691270959001473E-03,  9.854130196458816E-01,  5.650635320643485E-05,
2459917.166666667, A.D. 2022-Dec-03 16:00:00.0000,  3.100838500548095E-01,  8.585251619482636E-01,  3.712489926707556E-01,  5.691283979327762E-03,  9.854152740454943E-01,  5.170328258609891E-05,
2459917.208333333, A.D. 2022-Dec-03 17:00:00.0000,  3.093801267172521E-01,  8.587379277693948E-01,  3.713494569322282E-01,  5.691295842678462E-03,  9.854173281209936E-01,  4.689071995253831E-05,
2459917.250000000, A.D. 2022-Dec-03 18:00:00.0000,  3.086761718399826E-01,  8.589499860269851E-01,  3.714497350198194E-01,  5.691306546714485E-03,  9.854191814673787E-01,  4.206820871083580E-05,
2459917.291666667, A.D. 2022-Dec-03 19:00:00.0000,  3.079719872162514E-01,  8.591613360724312E-01,  3.715498258653403E-01,  5.691316088986442E-03,  9.854208336605516E-01,  3.723528881108552E-05,
2459917.333333333, A.D. 2022-Dec-03 20:00:00.0000,  3.072675746381794E-01,  8.593719772410991E-01,  3.716497283993592E-01,  5.691324466933814E-03,  9.854222842571720E-01,  3.239149661136730E-05,
2459917.375000000, A.D. 2022-Dec-03 21:00:00.0000,  3.065629358973232E-01,  8.595819088521395E-01,  3.717494415507930E-01,  5.691331677884062E-03,  9.854235327945039E-01,  2.753636474014302E-05,
2459917.416666667, A.D. 2022-Dec-03 22:00:00.0000,  3.058580727852432E-01,  8.597911302082963E-01,  3.718489642464960E-01,  5.691337719051705E-03,  9.854245787902564E-01,  2.266942195572724E-05,
2459917.458333333, A.D. 2022-Dec-03 23:00:00.0000,  3.051529870940694E-01,  8.599996405957159E-01,  3.719482954108493E-01,  5.691342587537390E-03,  9.854254217424220E-01,  1.779019300057436E-05,
2459917.500000000, A.D. 2022-Dec-04 00:00:00.0000,  3.044476806170774E-01,  8.602074392837490E-01,  3.720474339653430E-01,  5.691346280326887E-03,  9.854260611291031E-01,  1.289819845380906E-05,
2459917.541666667, A.D. 2022-Dec-04 01:00:00.0000,  3.037421551492490E-01,  8.604145255247548E-01,  3.721463788281543E-01,  5.691348794290075E-03,  9.854264964083357E-01,  7.992954576877847E-06,
2459917.583333333, A.D. 2022-Dec-04 02:00:00.0000,  3.030364124879117E-01,  8.606208985538839E-01,  3.722451289137271E-01,  5.691350126179913E-03,  9.854267270179126E-01,  3.073973163151272E-06,
2459917.625000000, A.D. 2022-Dec-04 03:00:00.0000,  3.023304544332416E-01,  8.608265575888877E-01,  3.723436831323407E-01,  5.691350272631299E-03,  9.854267523751838E-01, -1.859238632101494E-06,
2459917.666666667, A.D. 2022-Dec-04 04:00:00.0000,  3.016242827889125E-01,  8.610315018298941E-01,  3.724420403896740E-01,  5.691349230159955E-03,  9.854265718768662E-01, -6.807178449333172E-06,
