# *******************************************************************************
# Ephemeris / WWW_USER Tue Nov 26 12:01:43 2024 Pasadena, USA      / Horizons
# *******************************************************************************
# Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
# Center body name: Solar System Barycenter (0)     {source: DE441}
# Center-site name: BODY CENTER
# *******************************************************************************
# Start time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
# Stop  time      : A.D. 2025-Jan-31 00:00:00.0000 TDB
# Step-size       : 60 minutes
# *******************************************************************************
# Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
# Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
# Center radii    : (undefined)
# Output units    : AU-D
# Calendar mode   : Mixed Julian/Gregorian
# Output type     : GEOMETRIC cartesian states
# Output format   : 4 (position, LT, range, and range-rate)
# Reference frame : ICRF
# *******************************************************************************
#             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
# **************************************************************************************************************************************************************************************************
# $$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2460290.083333333, A.D. 2023-Dec-11 14:00:00.0000,  1.826022096482894E-01,  8.848159165740037E-01,  3.822524499265321E-01,  5.665779681852294E-03,  9.809993418274898E-01,  5.119376118059757E-04,
2460290.125000000, A.D. 2023-Dec-11 15:00:00.0000,  1.818903190094163E-01,  8.849611661280276E-01,  3.823102582299979E-01,  5.665902663774893E-03,  9.810206354873039E-01,  5.101490654129213E-04,
2460290.166666667, A.D. 2023-Dec-11 16:00:00.0000,  1.811780670762053E-01,  8.851058061685380E-01,  3.823680664419432E-01,  5.666025208850815E-03,  9.810418535094604E-01,  5.083072373124082E-04,
2460290.208333333, A.D. 2023-Dec-11 17:00:00.0000,  1.804654566116120E-01,  8.852498344573914E-01,  3.824258714779986E-01,  5.666147304423456E-03,  9.810629937025365E-01,  5.064134910283295E-04,
2460290.250000000, A.D. 2023-Dec-11 18:00:00.0000,  1.797524903375397E-01,  8.853932488102180E-01,  3.824836703121323E-01,  5.666268938156110E-03,  9.810840539304978E-01,  5.044691223047270E-04,
2460290.291666667, A.D. 2023-Dec-11 19:00:00.0000,  1.790391709357238E-01,  8.855360470937369E-01,  3.825414599748644E-01,  5.666390098016060E-03,  9.811050321099434E-01,  5.024753621490492E-04,
2460290.333333333, A.D. 2023-Dec-11 20:00:00.0000,  1.783255010486028E-01,  8.856782272231843E-01,  3.825992375515351E-01,  5.666510772259306E-03,  9.811259262074639E-01,  5.004333797096549E-04,
2460290.375000000, A.D. 2023-Dec-11 21:00:00.0000,  1.776114832801790E-01,  8.858197871598665E-01,  3.826570001806234E-01,  5.666630949416040E-03,  9.811467342371222E-01,  4.983442849959164E-04,
2460290.416666667, A.D. 2023-Dec-11 22:00:00.0000,  1.768971201968674E-01,  8.859607249088217E-01,  3.827147450521179E-01,  5.666750618276721E-03,  9.811674542580474E-01,  4.962091314510636E-04,
2460290.458333333, A.D. 2023-Dec-11 23:00:00.0000,  1.761824143283308E-01,  8.861010385165808E-01,  3.827724694059319E-01,  5.666869767878750E-03,  9.811880843721238E-01,  4.940289183868109E-04,
2460290.500000000, A.D. 2023-Dec-12 00:00:00.0000,  1.754673681683036E-01,  8.862407260690309E-01,  3.828301705303678E-01,  5.666988387493722E-03,  9.812086227217862E-01,  4.918045932867009E-04,
2460290.541666667, A.D. 2023-Dec-12 01:00:00.0000,  1.747519841753962E-01,  8.863797856893797E-01,  3.828878457606252E-01,  5.667106466615274E-03,  9.812290674879138E-01,  4.895370539859948E-04,
2460290.583333333, A.D. 2023-Dec-12 02:00:00.0000,  1.740362647739131E-01,  8.865182155361654E-01,  3.829454924773511E-01,  5.667223994947221E-03,  9.812494168877776E-01,  4.872271507362921E-04,
2460290.625000000, A.D. 2023-Dec-12 03:00:00.0000,  1.733202123546048E-01,  8.866560138014316E-01,  3.830031081052325E-01,  5.667340962392570E-03,  9.812696691731372E-01,  4.848756881576177E-04,
2460290.666666667, A.D. 2023-Dec-12 04:00:00.0000,  1.726038292754601E-01,  8.867931787089002E-01,  3.830606901116295E-01,  5.667457359042611E-03,  9.812898226283535E-01,  4.824834270883426E-04,
2460290.708333333, A.D. 2023-Dec-12 05:00:00.0000,  1.718871178624578E-01,  8.869297085122608E-01,  3.831182360052456E-01,  5.667573175166653E-03,  9.813098755686083E-01,  4.800510863351908E-04,
2460290.750000000, A.D. 2023-Dec-12 06:00:00.0000,  1.711700804103110E-01,  8.870656014935190E-01,  3.831757433348355E-01,  5.667688401202076E-03,  9.813298263381862E-01,  4.775793443306482E-04,
2460290.791666667, A.D. 2023-Dec-12 07:00:00.0000,  1.704527191831989E-01,  8.872008559614137E-01,  3.832332096879473E-01,  5.667803027744826E-03,  9.813496733088251E-01,  4.750688407014212E-04,
2460290.833333333, A.D. 2023-Dec-12 08:00:00.0000,  1.697350364154845E-01,  8.873354702499010E-01,  3.832906326897019E-01,  5.667917045540259E-03,  9.813694148781338E-01,  4.725201777531841E-04,
2460290.875000000, A.D. 2023-Dec-12 09:00:00.0000,  1.690170343124217E-01,  8.874694427166903E-01,  3.833480100016016E-01,  5.668030445474322E-03,  9.813890494680625E-01,  4.699339218769508E-04,
2460290.916666667, A.D. 2023-Dec-12 10:00:00.0000,  1.682987150508474E-01,  8.876027717418437E-01,  3.834053393203727E-01,  5.668143218565074E-03,  9.814085755234360E-01,  4.673106048800577E-04,
2460290.958333333, A.D. 2023-Dec-12 11:00:00.0000,  1.675800807798638E-01,  8.877354557264260E-01,  3.834626183768378E-01,  5.668255355954510E-03,  9.814279915105392E-01,  4.646507252469759E-04,
2460291.000000000, A.D. 2023-Dec-12 12:00:00.0000,  1.668611336215065E-01,  8.878674930912088E-01,  3.835198449348187E-01,  5.668366848900716E-03,  9.814472959157560E-01,  4.619547493328119E-04,
2460291.041666667, A.D. 2023-Dec-12 13:00:00.0000,  1.661418756714025E-01,  8.879988822754160E-01,  3.835770167900650E-01,  5.668477688770233E-03,  9.814664872442490E-01,  4.592231124947986E-04,
2460291.083333333, A.D. 2023-Dec-12 14:00:00.0000,  1.654223089994151E-01,  8.881296217355217E-01,  3.836341317692112E-01,  5.668587867030749E-03,  9.814855640186947E-01,  4.564562201629890E-04,
2460291.125000000, A.D. 2023-Dec-12 15:00:00.0000,  1.647024356502779E-01,  8.882597099440911E-01,  3.836911877287618E-01,  5.668697375244033E-03,  9.815045247780586E-01,  4.536544488541206E-04,
2460291.166666667, A.D. 2023-Dec-12 16:00:00.0000,  1.639822576442183E-01,  8.883891453886554E-01,  3.837481825540963E-01,  5.668806205059065E-03,  9.815233680764062E-01,  4.508181471323824E-04,
2460291.208333333, A.D. 2023-Dec-12 17:00:00.0000,  1.632617769775698E-01,  8.885179265706338E-01,  3.838051141585022E-01,  5.668914348205432E-03,  9.815420924817603E-01,  4.479476365175817E-04,
2460291.250000000, A.D. 2023-Dec-12 18:00:00.0000,  1.625409956233725E-01,  8.886460520042901E-01,  3.838619804822302E-01,  5.669021796486948E-03,  9.815606965749948E-01,  4.450432123439496E-04,
2460291.291666667, A.D. 2023-Dec-12 19:00:00.0000,  1.618199155319667E-01,  8.887735202157193E-01,  3.839187794915686E-01,  5.669128541775402E-03,  9.815791789487539E-01,  4.421051445729750E-04,
2460291.333333333, A.D. 2023-Dec-12 20:00:00.0000,  1.610985386315730E-01,  8.889003297418734E-01,  3.839755091779408E-01,  5.669234576004588E-03,  9.815975382064172E-01,  4.391336785602762E-04,
2460291.375000000, A.D. 2023-Dec-12 21:00:00.0000,  1.603768668288657E-01,  8.890264791296174E-01,  3.840321675570239E-01,  5.669339891164459E-03,  9.816157729610878E-01,  4.361290357798423E-04,
2460291.416666667, A.D. 2023-Dec-12 22:00:00.0000,  1.596549020095360E-01,  8.891519669348094E-01,  3.840887526678817E-01,  5.669444479295444E-03,  9.816338818346094E-01,  4.330914145087372E-04,
2460291.458333333, A.D. 2023-Dec-12 23:00:00.0000,  1.589326460388456E-01,  8.892767917214170E-01,  3.841452625721222E-01,  5.669548332482981E-03,  9.816518634566177E-01,  4.300209904717911E-04,
2460291.500000000, A.D. 2023-Dec-13 00:00:00.0000,  1.582101007621738E-01,  8.894009520606523E-01,  3.842016953530666E-01,  5.669651442852130E-03,  9.816697164636089E-01,  4.269179174512427E-04,
2460291.541666667, A.D. 2023-Dec-13 01:00:00.0000,  1.574872680055455E-01,  8.895244465301457E-01,  3.842580491149399E-01,  5.669753802562418E-03,  9.816874394980473E-01,  4.237823278598147E-04,
2460291.583333333, A.D. 2023-Dec-13 02:00:00.0000,  1.567641495761938E-01,  8.896472737130988E-01,  3.843143219820741E-01,  5.669855403802606E-03,  9.817050312074589E-01,  4.206143332848836E-04,
2460291.625000000, A.D. 2023-Dec-13 03:00:00.0000,  1.560407472630331E-01,  8.897694321975443E-01,  3.843705120981278E-01,  5.669956238785970E-03,  9.817224902436141E-01,  4.174140249938880E-04,
2460291.666666667, A.D. 2023-Dec-13 04:00:00.0000,  1.553170628372068E-01,  8.898909205755413E-01,  3.844266176253197E-01,  5.670056299745306E-03,  9.817398152616634E-01,  4.141814744164401E-04,
2460291.708333333, A.D. 2023-Dec-13 05:00:00.0000,  1.545930980525855E-01,  8.900117374424381E-01,  3.844826367436770E-01,  5.670155578928273E-03,  9.817570049193305E-01,  4.109167335932010E-04,
2460291.750000000, A.D. 2023-Dec-13 06:00:00.0000,  1.538688546462696E-01,  8.901318813961363E-01,  3.845385676502937E-01,  5.670254068592747E-03,  9.817740578761082E-01,  4.076198355987580E-04,
2460291.791666667, A.D. 2023-Dec-13 07:00:00.0000,  1.531443343390832E-01,  8.902513510363808E-01,  3.845944085586034E-01,  5.670351761002329E-03,  9.817909727924800E-01,  4.042907949360782E-04,
2460291.833333333, A.D. 2023-Dec-13 08:00:00.0000,  1.524195388360627E-01,  8.903701449640647E-01,  3.846501576976639E-01,  5.670448648421914E-03,  9.818077483291551E-01,  4.009296079047930E-04,
2460291.875000000, A.D. 2023-Dec-13 09:00:00.0000,  1.516944698269419E-01,  8.904882617805446E-01,  3.847058133114492E-01,  5.670544723113346E-03,  9.818243831463123E-01,  3.975362529455317E-04,
2460291.916666667, A.D. 2023-Dec-13 10:00:00.0000,  1.509691289866285E-01,  8.906057000869793E-01,  3.847613736581558E-01,  5.670639977331168E-03,  9.818408759028678E-01,  3.941106909579438E-04,
2460291.958333333, A.D. 2023-Dec-13 11:00:00.0000,  1.502435179756788E-01,  8.907224584836742E-01,  3.848168370095154E-01,  5.670734403318434E-03,  9.818572252557479E-01,  3.906528655970705E-04,
2460292.000000000, A.D. 2023-Dec-13 12:00:00.0000,  1.495176384407666E-01,  8.908385355694426E-01,  3.848722016501172E-01,  5.670827993302585E-03,  9.818734298591756E-01,  3.871627035464857E-04,
2460292.041666667, A.D. 2023-Dec-13 13:00:00.0000,  1.487914920151469E-01,  8.909539299409813E-01,  3.849274658767409E-01,  5.670920739491410E-03,  9.818894883639716E-01,  3.836401147696476E-04,
2460292.083333333, A.D. 2023-Dec-13 14:00:00.0000,  1.480650803191181E-01,  8.910686401922501E-01,  3.849826279976925E-01,  5.671012634069036E-03,  9.819053994168595E-01,  3.800849927424462E-04,
2460292.125000000, A.D. 2023-Dec-13 15:00:00.0000,  1.473384049604785E-01,  8.911826649138700E-01,  3.850376863321520E-01,  5.671103669191996E-03,  9.819211616597850E-01,  3.764972146643463E-04,
2460292.166666667, A.D. 2023-Dec-13 16:00:00.0000,  1.466114675349805E-01,  8.912960026925255E-01,  3.850926392095246E-01,  5.671193836985336E-03,  9.819367737292418E-01,  3.728766416523277E-04,
2460292.208333333, A.D. 2023-Dec-13 17:00:00.0000,  1.458842696267822E-01,  8.914086521103783E-01,  3.851474849687982E-01,  5.671283129538753E-03,  9.819522342556037E-01,  3.692231189157025E-04,
2460292.250000000, A.D. 2023-Dec-13 18:00:00.0000,  1.451568128088951E-01,  8.915206117444908E-01,  3.852022219579080E-01,  5.671371538902807E-03,  9.819675418624676E-01,  3.655364759125935E-04,
2460292.291666667, A.D. 2023-Dec-13 19:00:00.0000,  1.444290986436323E-01,  8.916318801662533E-01,  3.852568485331018E-01,  5.671459057085129E-03,  9.819826951659980E-01,  3.618165264901934E-04,
2460292.333333333, A.D. 2023-Dec-13 20:00:00.0000,  1.437011286830519E-01,  8.917424559408232E-01,  3.853113630583141E-01,  5.671545676046691E-03,  9.819976927742804E-01,  3.580630690054666E-04,
2460292.375000000, A.D. 2023-Dec-13 21:00:00.0000,  1.429729044694021E-01,  8.918523376265667E-01,  3.853657639045393E-01,  5.671631387698086E-03,  9.820125332866773E-01,  3.542758864303715E-04,
2460292.416666667, A.D. 2023-Dec-13 22:00:00.0000,  1.422444275355639E-01,  8.919615237745082E-01,  3.854200494492103E-01,  5.671716183895835E-03,  9.820272152931886E-01,  3.504547464391382E-04,
2460292.458333333, A.D. 2023-Dec-13 23:00:00.0000,  1.415156994054918E-01,  8.920700129277873E-01,  3.854742180755804E-01,  5.671800056438725E-03,  9.820417373738187E-01,  3.465994014786908E-04,
2460292.500000000, A.D. 2023-Dec-14 00:00:00.0000,  1.407867215946592E-01,  8.921778036211135E-01,  3.855282681721027E-01,  5.671882997064130E-03,  9.820560980979381E-01,  3.427095888250188E-04,
2460292.541666667, A.D. 2023-Dec-14 01:00:00.0000,  1.400574956104849E-01,  8.922848943802436E-01,  3.855821981318175E-01,  5.671964997444429E-03,  9.820702960236642E-01,  3.387850306203279E-04,
2460292.583333333, A.D. 2023-Dec-14 02:00:00.0000,  1.393280229528232E-01,  8.923912837214111E-01,  3.856360063517320E-01,  5.672046049183205E-03,  9.820843296972024E-01,  3.348254339045629E-04,
2460292.625000000, A.D. 2023-Dec-14 03:00:00.0000,  1.385983051143415E-01,  8.924969701508477E-01,  3.856896912322091E-01,  5.672126143811833E-03,  9.820981976522551E-01,  3.308304906179955E-04,
2460292.666666667, A.D. 2023-Dec-14 04:00:00.0000,  1.378683435810083E-01,  8.926019521642237E-01,  3.857432511763489E-01,  5.672205272785696E-03,  9.821118984093685E-01,  3.267998776037823E-04,
2460292.708333333, A.D. 2023-Dec-14 05:00:00.0000,  1.371381398325289E-01,  8.927062282461304E-01,  3.857966845893721E-01,  5.672283427480594E-03,  9.821254304753085E-01,  3.227332565900150E-04,
2460292.750000000, A.D. 2023-Dec-14 06:00:00.0000,  1.364076953427936E-01,  8.928097968695594E-01,  3.858499898780035E-01,  5.672360599189111E-03,  9.821387923424325E-01,  3.186302741588669E-04,
2460292.791666667, A.D. 2023-Dec-14 07:00:00.0000,  1.356770115803311E-01,  8.929126564953778E-01,  3.859031654498475E-01,  5.672436779116941E-03,  9.821519824880538E-01,  3.144905617037493E-04,
2460292.833333333, A.D. 2023-Dec-14 08:00:00.0000,  1.349460900087602E-01,  8.930148055718113E-01,  3.859562097127692E-01,  5.672511958379254E-03,  9.821649993738116E-01,  3.103137353701694E-04,
2460292.875000000, A.D. 2023-Dec-14 09:00:00.0000,  1.342149320872516E-01,  8.931162425339215E-01,  3.860091210742626E-01,  5.672586127996995E-03,  9.821778414450312E-01,  3.060993959853829E-04,
2460292.916666667, A.D. 2023-Dec-14 10:00:00.0000,  1.334835392709866E-01,  8.932169658030876E-01,  3.860618979408244E-01,  5.672659278893208E-03,  9.821905071300856E-01,  3.018471289711782E-04,
2460292.958333333, A.D. 2023-Dec-14 11:00:00.0000,  1.327519130116268E-01,  8.933169737864850E-01,  3.861145387173144E-01,  5.672731401889294E-03,  9.822029948397503E-01,  2.975565042453235E-04,
2460293.000000000, A.D. 2023-Dec-14 12:00:00.0000,  1.320200547577837E-01,  8.934162648765654E-01,  3.861670418063189E-01,  5.672802487701290E-03,  9.822153029665568E-01,  2.932270761066952E-04,
2460293.041666667, A.D. 2023-Dec-14 13:00:00.0000,  1.312879659554980E-01,  8.935148374505339E-01,  3.862194056075010E-01,  5.672872526936079E-03,  9.822274298841370E-01,  2.888583831090012E-04,
2460293.083333333, A.D. 2023-Dec-14 14:00:00.0000,  1.305556424731681E-01,  8.936126908268055E-01,  3.862716349439014E-01,  5.672941525433077E-03,  9.822393766035549E-01,  2.844519686258123E-04,
2460293.125000000, A.D. 2023-Dec-14 15:00:00.0000,  1.298230968662038E-01,  8.937098214838332E-01,  3.863237154576380E-01,  5.673009443360788E-03,  9.822511362282004E-01,  2.800032650979903E-04,
2460293.166666667, A.D. 2023-Dec-14 16:00:00.0000,  1.290903250383633E-01,  8.938062286583051E-01,  3.863756518578616E-01,  5.673076285830918E-03,  9.822627096431382E-01,  2.755138163492872E-04,
2460293.208333333, A.D. 2023-Dec-14 17:00:00.0000,  1.283573284303231E-01,  8.939019106611885E-01,  3.864274425259227E-01,  5.673142042975325E-03,  9.822740951397519E-01,  2.709830964342618E-04,
2460293.250000000, A.D. 2023-Dec-14 18:00:00.0000,  1.276241084826772E-01,  8.939968657855619E-01,  3.864790858369074E-01,  5.673206704797288E-03,  9.822852909871641E-01,  2.664105628358727E-04,
2460293.291666667, A.D. 2023-Dec-14 19:00:00.0000,  1.268906666364547E-01,  8.940910923060816E-01,  3.865305801589469E-01,  5.673270261167541E-03,  9.822962954315455E-01,  2.617956562611072E-04,
2460293.333333333, A.D. 2023-Dec-14 20:00:00.0000,  1.261570043336546E-01,  8.941845884784391E-01,  3.865819238525077E-01,  5.673332701820163E-03,  9.823071066954078E-01,  2.571378004263808E-04,
2460293.375000000, A.D. 2023-Dec-14 21:00:00.0000,  1.254231230177839E-01,  8.942773525388195E-01,  3.866331152696794E-01,  5.673394016348502E-03,  9.823177229768948E-01,  2.524364018263176E-04,
2460293.416666667, A.D. 2023-Dec-14 22:00:00.0000,  1.246890241344134E-01,  8.943693827033518E-01,  3.866841527534414E-01,  5.673454194200976E-03,  9.823281424490564E-01,  2.476908494912380E-04,
2460293.458333333, A.D. 2023-Dec-14 23:00:00.0000,  1.239547091317375E-01,  8.944606771675579E-01,  3.867350346369249E-01,  5.673513224676852E-03,  9.823383632591183E-01,  2.429005147275714E-04,
2460293.500000000, A.D. 2023-Dec-15 00:00:00.0000,  1.232201794611561E-01,  8.945512341057943E-01,  3.867857592426541E-01,  5.673571096921938E-03,  9.823483835277359E-01,  2.380647508468867E-04,
2460293.541666667, A.D. 2023-Dec-15 01:00:00.0000,  1.224854365778453E-01,  8.946410516706971E-01,  3.868363248817799E-01,  5.673627799924260E-03,  9.823582013482445E-01,  2.331828928762088E-04,
2460293.583333333, A.D. 2023-Dec-15 02:00:00.0000,  1.217504819414143E-01,  8.947301279925871E-01,  3.868867298532890E-01,  5.673683322509507E-03,  9.823678147858722E-01,  2.282542572659101E-04,
2460293.625000000, A.D. 2023-Dec-15 03:00:00.0000,  1.210153170164496E-01,  8.948184611789363E-01,  3.869369724432084E-01,  5.673737653336688E-03,  9.823772218769872E-01,  2.232781415656752E-04,
2460293.666666667, A.D. 2023-Dec-15 04:00:00.0000,  1.202799432731973E-01,  8.949060493137611E-01,  3.869870509237808E-01,  5.673790780893430E-03,  9.823864206282843E-01,  2.182538241053704E-04,
2460293.708333333, A.D. 2023-Dec-15 05:00:00.0000,  1.195443621881986E-01,  8.949928904570453E-01,  3.870369635526317E-01,  5.673842693491356E-03,  9.823954090159833E-01,  2.131805636525134E-04,
2460293.750000000, A.D. 2023-Dec-15 06:00:00.0000,  1.188085752449613E-01,  8.950789826441462E-01,  3.870867085719094E-01,  5.673893379261317E-03,  9.824041849850049E-01,  2.080575990610943E-04,
2460293.791666667, A.D. 2023-Dec-15 07:00:00.0000,  1.180725839346416E-01,  8.951643238851982E-01,  3.871362842074106E-01,  5.673942826148569E-03,  9.824127464481353E-01,  2.028841489035442E-04,
2460293.833333333, A.D. 2023-Dec-15 08:00:00.0000,  1.173363897567536E-01,  8.952489121645060E-01,  3.871856886676796E-01,  5.673991021907840E-03,  9.824210912851706E-01,  1.976594110918506E-04,
2460293.875000000, A.D. 2023-Dec-15 09:00:00.0000,  1.165999942198915E-01,  8.953327454399344E-01,  3.872349201430901E-01,  5.674037954098313E-03,  9.824292173420508E-01,  1.923825624809857E-04,
2460293.916666667, A.D. 2023-Dec-15 10:00:00.0000,  1.158633988424818E-01,  8.954158216422879E-01,  3.872839768048973E-01,  5.674083610078509E-03,  9.824371224299711E-01,  1.870527584601910E-04,
2460293.958333333, A.D. 2023-Dec-15 11:00:00.0000,  1.151266051535494E-01,  8.954981386746866E-01,  3.873328568042722E-01,  5.674127977001073E-03,  9.824448043244813E-01,  1.816691325256196E-04,
2460294.000000000, A.D. 2023-Dec-15 12:00:00.0000,  1.143896146935180E-01,  8.955796944119296E-01,  3.873815582713018E-01,  5.674171041807445E-03,  9.824522607645618E-01,  1.762307958404855E-04,
2460294.041666667, A.D. 2023-Dec-15 13:00:00.0000,  1.136524290150259E-01,  8.956604866998567E-01,  3.874300793139698E-01,  5.674212791222447E-03,  9.824594894516866E-01,  1.707368367760561E-04,
2460294.083333333, A.D. 2023-Dec-15 14:00:00.0000,  1.129150496837777E-01,  8.957405133546968E-01,  3.874784180171009E-01,  5.674253211748717E-03,  9.824664880488601E-01,  1.651863204407926E-04,
2460294.125000000, A.D. 2023-Dec-15 15:00:00.0000,  1.121774782794164E-01,  8.958197721624130E-01,  3.875265724412822E-01,  5.674292289661078E-03,  9.824732541796417E-01,  1.595782881912536E-04,
2460294.166666667, A.D. 2023-Dec-15 16:00:00.0000,  1.114397163964327E-01,  8.958982608780360E-01,  3.875745406217456E-01,  5.674330011000746E-03,  9.824797854271424E-01,  1.539117571320742E-04,
2460294.208333333, A.D. 2023-Dec-15 17:00:00.0000,  1.107017656450979E-01,  8.959759772249928E-01,  3.876223205672233E-01,  5.674366361569439E-03,  9.824860793330061E-01,  1.481857195989252E-04,
2460294.250000000, A.D. 2023-Dec-15 18:00:00.0000,  1.099636276524361E-01,  8.960529188944251E-01,  3.876699102587645E-01,  5.674401326923349E-03,  9.824921333963653E-01,  1.423991426302783E-04,
2460294.291666667, A.D. 2023-Dec-15 19:00:00.0000,  1.092253040632289E-01,  8.961290835445015E-01,  3.877173076485148E-01,  5.674434892366991E-03,  9.824979450727752E-01,  1.365509674247282E-04,
2460294.333333333, A.D. 2023-Dec-15 20:00:00.0000,  1.084867965410541E-01,  8.962044687997215E-01,  3.877645106584621E-01,  5.674467042946918E-03,  9.825035117731272E-01,  1.306401087827595E-04,
2460294.375000000, A.D. 2023-Dec-15 21:00:00.0000,  1.077481067693691E-01,  8.962790722502122E-01,  3.878115171791352E-01,  5.674497763445305E-03,  9.825088308625358E-01,  1.246654545360733E-04,
2460294.416666667, A.D. 2023-Dec-15 22:00:00.0000,  1.070092364526271E-01,  8.963528914510169E-01,  3.878583250682680E-01,  5.674527038373377E-03,  9.825138996592033E-01,  1.186258649586247E-04,
2460294.458333333, A.D. 2023-Dec-15 23:00:00.0000,  1.062701873174444E-01,  8.964259239213783E-01,  3.879049321494110E-01,  5.674554851964713E-03,  9.825187154332587E-01,  1.125201721652946E-04,
2460294.500000000, A.D. 2023-Dec-16 00:00:00.0000,  1.055309611138058E-01,  8.964981671440116E-01,  3.879513362105060E-01,  5.674581188168398E-03,  9.825232754055717E-01,  1.063471794917690E-04,
2460294.541666667, A.D. 2023-Dec-16 01:00:00.0000,  1.047915596163092E-01,  8.965696185643791E-01,  3.879975350024025E-01,  5.674606030642032E-03,  9.825275767465437E-01,  1.001056608609909E-04,
2460294.583333333, A.D. 2023-Dec-16 02:00:00.0000,  1.040519846255192E-01,  8.966402755899321E-01,  3.880435262373322E-01,  5.674629362744511E-03,  9.825316165748570E-01,  9.379436014194821E-05,
2460294.625000000, A.D. 2023-Dec-16 03:00:00.0000,  1.033122379692550E-01,  8.967101355893946E-01,  3.880893075873219E-01,  5.674651167528811E-03,  9.825353919562254E-01,  8.741199048115758E-05,
2460294.666666667, A.D. 2023-Dec-16 04:00:00.0000,  1.025723215040486E-01,  8.967791958919951E-01,  3.881348766825599E-01,  5.674671427734459E-03,  9.825388999020900E-01,  8.095723363713976E-05,
2460294.708333333, A.D. 2023-Dec-16 05:00:00.0000,  1.018322371166056E-01,  8.968474537867162E-01,  3.881802311096960E-01,  5.674690125779897E-03,  9.825421373682991E-01,  7.442873929869068E-05,
2460294.750000000, A.D. 2023-Dec-16 06:00:00.0000,  1.010919867253399E-01,  8.969149065215366E-01,  3.882253684100829E-01,  5.674707243754697E-03,  9.825451012537580E-01,  6.782512439528698E-05,
2460294.791666667, A.D. 2023-Dec-16 07:00:00.0000,  1.003515722819669E-01,  8.969815513026688E-01,  3.882702860779573E-01,  5.674722763411590E-03,  9.825477883990498E-01,  6.114497239755855E-05,
2460294.833333333, A.D. 2023-Dec-16 08:00:00.0000,  9.961099577317337E-02,  8.970473852937952E-01,  3.883149815585465E-01,  5.674736666158321E-03,  9.825501955850258E-01,  5.438683261358199E-05,
2460294.875000000, A.D. 2023-Dec-16 09:00:00.0000,  9.887025922235025E-02,  8.971124056153026E-01,  3.883594522461131E-01,  5.674748933049353E-03,  9.825523195313678E-01,  4.754921947501205E-05,
2460294.916666667, A.D. 2023-Dec-16 10:00:00.0000,  9.812936469140951E-02,  8.971766093435173E-01,  3.884036954819178E-01,  5.674759544777386E-03,  9.825541568951200E-01,  4.063061182138230E-05,
2460294.958333333, A.D. 2023-Dec-16 11:00:00.0000,  9.738831428267236E-02,  8.972399935099407E-01,  3.884477085521129E-01,  5.674768481664700E-03,  9.825557042691910E-01,  3.362945217611747E-05,
2460295.000000000, A.D. 2023-Dec-16 12:00:00.0000,  9.664711014084848E-02,  8.973025551004884E-01,  3.884914886855493E-01,  5.674775723654331E-03,  9.825569581808256E-01,  2.654414602271917E-05,
2460295.041666667, A.D. 2023-Dec-16 13:00:00.0000,  9.590575445510102E-02,  8.973642910547331E-01,  3.885350330515006E-01,  5.674781250301072E-03,  9.825579150900454E-01,  1.937306107946904E-05,
2460295.083333333, A.D. 2023-Dec-16 14:00:00.0000,  9.516424946120193E-02,  8.974251982651533E-01,  3.885783387573014E-01,  5.674785040762293E-03,  9.825585713880612E-01,  1.211452657486424E-05,
2460295.125000000, A.D. 2023-Dec-16 15:00:00.0000,  9.442259744379321E-02,  8.974852735763913E-01,  3.886214028458866E-01,  5.674787073788601E-03,  9.825589233956544E-01,  4.766832532529466E-06,
2460295.166666667, A.D. 2023-Dec-16 16:00:00.0000,  9.368080073874198E-02,  8.975445137845198E-01,  3.886642222932412E-01,  5.674787327714308E-03,  9.825589673615278E-01, -2.671770937617902E-06,
2460295.208333333, A.D. 2023-Dec-16 17:00:00.0000,  9.293886173561530E-02,  8.976029156363244E-01,  3.887067940057401E-01,  5.674785780447757E-03,  9.825586994606292E-01, -1.020307432857265E-05,
2460295.250000000, A.D. 2023-Dec-16 18:00:00.0000,  9.219678288026083E-02,  8.976604758285983E-01,  3.887491148173887E-01,  5.674782409461457E-03,  9.825581157924445E-01, -1.782890940944895E-05,
2460295.291666667, A.D. 2023-Dec-16 19:00:00.0000,  9.145456667751503E-02,  8.977171910074591E-01,  3.887911814869460E-01,  5.674777191782073E-03,  9.825572123792642E-01, -2.555114987064965E-05,
2460295.333333333, A.D. 2023-Dec-16 20:00:00.0000,  9.071221569404041E-02,  8.977730577676895E-01,  3.888329906949322E-01,  5.674770103980274E-03,  9.825559851644253E-01, -3.337171193871289E-05,
2460295.375000000, A.D. 2023-Dec-16 21:00:00.0000,  8.996973256129234E-02,  8.978280726520991E-01,  3.888745390405163E-01,  5.674761122160414E-03,  9.825544300105249E-01, -4.129255495841470E-05,
2460295.416666667, A.D. 2023-Dec-16 22:00:00.0000,  8.922711997863780E-02,  8.978822321509254E-01,  3.889158230382700E-01,  5.674750221950098E-03,  9.825525426976135E-01, -4.931568192943622E-05,
