#*******************************************************************************
# Revised: Nov 19, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term predictions, each covering 3-4 days:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (168)    2018-Apr-18 23:37   2021-May-19 13:01
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Fri Nov 22 07:42:47 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2018-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2019-Dec-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,CalendarDate,X,Y,Z,LT,RG,RR,
2458555.333333333, A.D. 2019-Mar-12 20:00:00.0000, -9.852091577726652E-01,  1.382215119635178E-01,  5.975353043818873E-02,  5.756174786342739E-03,  9.966507689900374E-01, -9.116611699910603E-04,
2458555.375000000, A.D. 2019-Mar-12 21:00:00.0000, -9.852814806688193E-01,  1.375398551928673E-01,  5.948699760367993E-02,  5.755950968792321E-03,  9.966120161824842E-01, -9.484641926863376E-04,
2458555.416666667, A.D. 2019-Mar-12 22:00:00.0000, -9.853514630506610E-01,  1.368595802049362E-01,  5.922136912068018E-02,  5.755718318258852E-03,  9.965717339913255E-01, -9.849985579055318E-04,
2458555.458333333, A.D. 2019-Mar-12 23:00:00.0000, -9.854190984904391E-01,  1.361809093515335E-01,  5.895666632056713E-02,  5.755476956374047E-03,  9.965299434764392E-01, -1.020772588813739E-03,
2458555.500000000, A.D. 2019-Mar-13 00:00:00.0000, -9.854844019293425E-01,  1.355040853281445E-01,  5.869290269072690E-02,  5.755227136624715E-03,  9.964866885277064E-01, -1.055180367504273E-03,
2458555.541666667, A.D. 2019-Mar-13 01:00:00.0000, -9.855474150914331E-01,  1.348293695501080E-01,  5.843008132702062E-02,  5.754969272903862E-03,  9.964420408084793E-01, -1.087493921198993E-03,
2458555.583333333, A.D. 2019-Mar-13 02:00:00.0000, -9.856082123020498E-01,  1.341570388848358E-01,  5.816819207004137E-02,  5.754703969072808E-03,  9.963961048741042E-01, -1.116863284769745E-03,
2458555.625000000, A.D. 2019-Mar-13 03:00:00.0000, -9.856669063322973E-01,  1.334873803206627E-01,  5.790720845915664E-02,  5.754432047141566E-03,  9.963490230512033E-01, -1.142328681826515E-03,
2458555.666666667, A.D. 2019-Mar-13 04:00:00.0000, -9.857236536871450E-01,  1.328206832303230E-01,  5.764708473570913E-02,  5.754154570609064E-03,  9.963009794789075E-01, -1.162849284813458E-03,
2458555.708333333, A.D. 2019-Mar-13 05:00:00.0000, -9.857786585462359E-01,  1.321572290839989E-01,  5.738775323594510E-02,  5.753872858504384E-03,  9.962522025400228E-01, -1.177352174500169E-03,
2458555.750000000, A.D. 2019-Mar-13 06:00:00.0000, -9.858321744138082E-01,  1.314972788090060E-01,  5.712912261059155E-02,  5.753588485085234E-03,  9.962029648088219E-01, -1.184802429651647E-03,
2458555.791666667, A.D. 2019-Mar-13 07:00:00.0000, -9.858845025156586E-01,  1.308410584674145E-01,  5.687107735545437E-02,  5.753303260402378E-03,  9.961535796858791E-01, -1.184291038604263E-03,
2458555.833333333, A.D. 2019-Mar-13 08:00:00.0000, -9.859359861804003E-01,  1.301887444664038E-01,  5.661347909348816E-02,  5.753019188442289E-03,  9.961043941506964E-01, -1.175131302755954E-03,
2458555.875000000, A.D. 2019-Mar-13 09:00:00.0000, -9.859870009085665E-01,  1.295404499864419E-01,  5.635616987981280E-02,  5.752738402478551E-03,  9.960557775681449E-01, -1.156949015980464E-03,
2458555.916666667, A.D. 2019-Mar-13 10:00:00.0000, -9.860379405242093E-01,  1.288962145341866E-01,  5.609897751141191E-02,  5.752463081231583E-03,  9.960081071719713E-01, -1.129748802326343E-03,
2458555.958333333, A.D. 2019-Mar-13 11:00:00.0000, -9.860892005874641E-01,  1.282559983428908E-01,  5.584172245861845E-02,  5.752195353611095E-03,  9.959617515714652E-01, -1.093940494389878E-03,
2458556.000000000, A.D. 2019-Mar-13 12:00:00.0000, -9.861411608872416E-01,  1.276196827100997E-01,  5.558422569754658E-02,  5.751937202864922E-03,  9.959170541553443E-01, -1.050317045300094E-03,
2458556.041666667, A.D. 2019-Mar-13 13:00:00.0000, -9.861941691151339E-01,  1.269870763995505E-01,  5.532631651734795E-02,  5.751690381784249E-03,  9.958743184099951E-01, -9.999860870238378E-04,
2458556.083333333, A.D. 2019-Mar-13 14:00:00.0000, -9.862485276262839E-01,  1.263579272055796E-01,  5.506783937819922E-02,  5.751456348765297E-03,  9.958337968488952E-01, -9.442678608810659E-04,
2458556.125000000, A.D. 2019-Mar-13 15:00:00.0000, -9.863044845770504E-01,  1.257319369848768E-01,  5.480865910488969E-02,  5.751236230540180E-03,  9.957956845596622E-01, -8.845791363887525E-04,
2458556.166666667, A.D. 2019-Mar-13 16:00:00.0000, -9.863622298930831E-01,  1.251087781054628E-01,  5.454866404429849E-02,  5.751030812521003E-03,  9.957601175321871E-01, -8.223228376819444E-04,
2458556.208333333, A.D. 2019-Mar-13 17:00:00.0000, -9.864218957241432E-01,  1.244881093798674E-01,  5.428776718013911E-02,  5.750840553403969E-03,  9.957271751872554E-01, -7.587987485022709E-04,
2458556.250000000, A.D. 2019-Mar-13 18:00:00.0000, -9.864835604701239E-01,  1.238695900186125E-01,  5.402590549207054E-02,  5.750665617889417E-03,  9.956968860418465E-01, -6.951428759025653E-04,
2458556.291666667, A.D. 2019-Mar-13 19:00:00.0000, -9.865472552045964E-01,  1.232528907559226E-01,  5.376303801225153E-02,  5.750505920421012E-03,  9.956692352823407E-01, -6.322961076125840E-04,
2458556.333333333, A.D. 2019-Mar-13 20:00:00.0000, -9.866129713364589E-01,  1.226377018853068E-01,  5.349914307448773E-02,  5.750361173370367E-03,  9.956441731074260E-01, -5.709975779669325E-04,
2458556.375000000, A.D. 2019-Mar-13 21:00:00.0000, -9.866806685487384E-01,  1.220237383851048E-01,  5.323421519922844E-02,  5.750230934521465E-03,  9.956216229497727E-01, -5.117958974866210E-04,
2458556.416666667, A.D. 2019-Mar-13 22:00:00.0000, -9.867502823271657E-01,  1.214107425757088E-01,  5.296826195734680E-02,  5.750114650413192E-03,  9.956014889805602E-01, -4.550712535964312E-04,
2458556.458333333, A.D. 2019-Mar-13 23:00:00.0000, -9.868217306623170E-01,  1.207984848567042E-01,  5.270130104356097E-02,  5.750011693670882E-03,  9.955836625732316E-01, -4.010624182246877E-04,
2458556.500000000, A.D. 2019-Mar-14 00:00:00.0000, -9.868949197328406E-01,  1.201867630658596E-01,  5.243335769010785E-02,  5.749921393683516E-03,  9.955680276150887E-01, -3.498944717847319E-04,
2458556.541666667, A.D. 2019-Mar-14 01:00:00.0000, -9.869697485361357E-01,  1.195754009325375E-01,  5.216446247472790E-02,  5.749843060803809E-03,  9.955544646974054E-01, -3.016045884803946E-04,
2458556.583333333, A.D. 2019-Mar-14 02:00:00.0000, -9.870461125330225E-01,  1.189642460029181E-01,  5.189464952450670E-02,  5.749776004726473E-03,  9.955428542975265E-01, -2.561644942519763E-04,
2458556.625000000, A.D. 2019-Mar-14 03:00:00.0000, -9.871239064254315E-01,  1.183531673174298E-01,  5.162395508569181E-02,  5.749719547914370E-03,  9.955330791035328E-01, -2.134991436909350E-04,
2458556.666666667, A.D. 2019-Mar-14 04:00:00.0000, -9.872030262053532E-01,  1.177420530361993E-01,  5.135241641405461E-02,  5.749673034982959E-03,  9.955250256391091E-01, -1.735016749448126E-04,
2458556.708333333, A.D. 2019-Mar-14 05:00:00.0000, -9.872833706121057E-01,  1.171308081400293E-01,  5.108007093524242E-02,  5.749635838894570E-03,  9.955185853360480E-01, -1.360450455561642E-04,
2458556.750000000, A.D. 2019-Mar-14 06:00:00.0000, -9.873648426604771E-01,  1.165193515319578E-01,  5.080695475166024E-02,  5.749607367022103E-03,  9.955136555841482E-01, -1.009884393416938E-04,
2458556.791666667, A.D. 2019-Mar-14 07:00:00.0000, -9.874473482185263E-01,  1.159076171134913E-01,  5.053310565039167E-02,  5.749587054383648E-03,  9.955101385598244E-01, -6.819323066867646E-05,
2458556.833333333, A.D. 2019-Mar-14 08:00:00.0000, -9.875307992961367E-01,  1.152955474429101E-01,  5.025855769295677E-02,  5.749574376393662E-03,  9.955079434339051E-01, -3.751355954417166E-05,
2458556.875000000, A.D. 2019-Mar-14 09:00:00.0000, -9.876151123439242E-01,  1.146830952785985E-01,  4.998334437556062E-02,  5.749568840952554E-03,  9.955069850019878E-01, -8.808870626821018E-06,
2458556.916666667, A.D. 2019-Mar-14 10:00:00.0000, -9.877002087065864E-01,  1.140702214487627E-01,  4.970749768390348E-02,  5.749569989198219E-03,  9.955071838145615E-01,  1.805622934703274E-05,
2458556.958333333, A.D. 2019-Mar-14 11:00:00.0000, -9.877860145332794E-01,  1.134568936784576E-01,  4.943104803614506E-02,  5.749577394086266E-03,  9.955084659311826E-01,  4.321061040465719E-05,
2458557.000000000, A.D. 2019-Mar-14 12:00:00.0000, -9.878724606189679E-01,  1.128430855768558E-01,  4.915402426987783E-02,  5.749590658717144E-03,  9.955107626308235E-01,  6.677584434879762E-05,
2458557.041666667, A.D. 2019-Mar-14 13:00:00.0000, -9.879594822012605E-01,  1.122287757663653E-01,  4.887645366065914E-02,  5.749609414530435E-03,  9.955140100992262E-01,  8.886585357767982E-05,
2458557.083333333, A.D. 2019-Mar-14 14:00:00.0000, -9.880470187308369E-01,  1.116139471358832E-01,  4.859836196256619E-02,  5.749633319451983E-03,  9.955181491080868E-01,  1.095868515394590E-04,
2458557.125000000, A.D. 2019-Mar-14 15:00:00.0000, -9.881350136286092E-01,  1.109985862017547E-01,  4.831977346355435E-02,  5.749662056053164E-03,  9.955231246963424E-01,  1.290374893734733E-04,
2458557.166666667, A.D. 2019-Mar-14 16:00:00.0000, -9.882234140390075E-01,  1.103826825616805E-01,  4.804071105021323E-02,  5.749695329762324E-03,  9.955288858604929E-01,  1.473091334126638E-04,
2458557.208333333, A.D. 2019-Mar-14 17:00:00.0000, -9.883121705859432E-01,  1.097662284284099E-01,  4.776119627790656E-02,  5.749732867154087E-03,  9.955353852584011E-01,  1.644862278377567E-04,
2458557.250000000, A.D. 2019-Mar-14 18:00:00.0000, -9.884012371358900E-01,  1.091492182317813E-01,  4.748124944337329E-02,  5.749774414331854E-03,  9.955425789292344E-01,  1.806467017358557E-04,
2458557.291666667, A.D. 2019-Mar-14 19:00:00.0000, -9.884905705709648E-01,  1.085316482791083E-01,  4.720088965767400E-02,  5.749819735411550E-03,  9.955504260309307E-01,  1.958623990671053E-04,
2458557.333333333, A.D. 2019-Mar-14 20:00:00.0000, -9.885801305737547E-01,  1.079135164653697E-01,  4.692013491799937E-02,  5.749868611109395E-03,  9.955588885956806E-01,  2.101995118514595E-04,
2458557.375000000, A.D. 2019-Mar-14 21:00:00.0000, -9.886698794248143E-01,  1.072948220258135E-01,  4.663900217731613E-02,  5.749920837432991E-03,  9.955679313032956E-01,  2.237190033541090E-04,
2458557.416666667, A.D. 2019-Mar-14 22:00:00.0000, -9.887597818131688E-01,  1.066755653247187E-01,  4.635750741118183E-02,  5.749976224472610E-03,  9.955775212719254E-01,  2.364770167387121E-04,
2458557.458333333, A.D. 2019-Mar-14 23:00:00.0000, -9.888498046597641E-01,  1.060557476749503E-01,  4.607566568131211E-02,  5.750034595288108E-03,  9.955876278653337E-01,  2.485252608574828E-04,
2458557.500000000, A.D. 2019-Mar-15 00:00:00.0000, -9.889399169535223E-01,  1.054353711837415E-01,  4.579349119567541E-02,  5.750095784885978E-03,  9.955982225157805E-01,  2.599113729705066E-04,
2458557.541666667, A.D. 2019-Mar-15 01:00:00.0000, -9.890300895994790E-01,  1.048144386208634E-01,  4.551099736502860E-02,  5.750159639280616E-03,  9.956092785614846E-01,  2.706792560120476E-04,
2458557.583333333, A.D. 2019-Mar-15 02:00:00.0000, -9.891202952783772E-01,  1.041929533058578E-01,  4.522819685590022E-02,  5.750226014633733E-03,  9.956207710976187E-01,  2.808693908234735E-04,
2458557.625000000, A.D. 2019-Mar-15 03:00:00.0000, -9.892105083170293E-01,  1.035709190115821E-01,  4.494510164010041E-02,  5.750294776465929E-03,  9.956326768397962E-01,  2.905191236308682E-04,
2458557.666666667, A.D. 2019-Mar-15 04:00:00.0000, -9.893007045687322E-01,  1.029483398816584E-01,  4.466172304087865E-02,  5.750365798934596E-03,  9.956449739990453E-01,  2.996629301209772E-04,
2458557.708333333, A.D. 2019-Mar-15 05:00:00.0000, -9.893908613030251E-01,  1.023252203598449E-01,  4.437807177588272E-02,  5.750438964172667E-03,  9.956576421673156E-01,  3.083326573306180E-04,
2458557.750000000, A.D. 2019-Mar-15 06:00:00.0000, -9.894809571040964E-01,  1.017015651296031E-01,  4.409415799708834E-02,  5.750514161683012E-03,  9.956706622126223E-01,  3.165577447142148E-04,
2458557.791666667, A.D. 2019-Mar-15 07:00:00.0000, -9.895709717771735E-01,  1.010773790623983E-01,  4.380999132787774E-02,  5.750591287783676E-03,  9.956840161829915E-01,  3.243654254350239E-04,
2458557.833333333, A.D. 2019-Mar-15 08:00:00.0000, -9.896608862622649E-01,  1.004526671735160E-01,  4.352558089744921E-02,  5.750670245099504E-03,  9.956976872184375E-01,  3.317809107979150E-04,
2458557.875000000, A.D. 2019-Mar-15 09:00:00.0000, -9.897506825546656E-01,  9.982743458430915E-02,  4.324093537273600E-02,  5.750750942096041E-03,  9.957116594702605E-01,  3.388275581135130E-04,
2458557.916666667, A.D. 2019-Mar-15 10:00:00.0000, -9.898403436316703E-01,  9.920168648999755E-02,  4.295606298800941E-02,  5.750833292651988E-03,  9.957259180270207E-01,  3.455270228822122E-04,
2458557.958333333, A.D. 2019-Mar-15 11:00:00.0000, -9.899298533849902E-01,  9.857542813223927E-02,  4.267097157233302E-02,  5.750917215666783E-03,  9.957404488465904E-01,  3.518993985600402E-04,
2458558.000000000, A.D. 2019-Mar-15 12:00:00.0000, -9.900191965583973E-01,  9.794866477580368E-02,  4.238566857502698E-02,  5.751002634700179E-03,  9.957552386937512E-01,  3.579633433279495E-04,
2458558.041666667, A.D. 2019-Mar-15 13:00:00.0000, -9.901083586901686E-01,  9.732140168880546E-02,  4.210016108929222E-02,  5.751089477641009E-03,  9.957702750828413E-01,  3.637361967775535E-04,
2458558.083333333, A.D. 2019-Mar-15 14:00:00.0000, -9.901973260599291E-01,  9.669364412598401E-02,  4.181445587413478E-02,  5.751177676402559E-03,  9.957855462250121E-01,  3.692340830027902E-04,
2458558.125000000, A.D. 2019-Mar-15 15:00:00.0000, -9.902860856395341E-01,  9.606539731463513E-02,  4.152855937472138E-02,  5.751267166642227E-03,  9.958010409796874E-01,  3.744720098466939E-04,
2458558.166666667, A.D. 2019-Mar-15 16:00:00.0000, -9.903746250476583E-01,  9.543666644282554E-02,  4.124247774128768E-02,  5.751357887503363E-03,  9.958167488098649E-01,  3.794639553412890E-04,
2458558.208333333, A.D. 2019-Mar-15 17:00:00.0000, -9.904629325077859E-01,  9.480745664957133E-02,  4.095621684671254E-02,  5.751449781377353E-03,  9.958326597409217E-01,  3.842229485053068E-04,
2458558.250000000, A.D. 2019-Mar-15 18:00:00.0000, -9.905509968093316E-01,  9.417777301672872E-02,  4.066978230286188E-02,  5.751542793684241E-03,  9.958487643226319E-01,  3.887611429936974E-04,
2458558.291666667, A.D. 2019-Mar-15 19:00:00.0000, -9.906388072716320E-01,  9.354762056235738E-02,  4.038317947579888E-02,  5.751636872670313E-03,  9.958650535941177E-01,  3.930898847127651E-04,
2458558.333333333, A.D. 2019-Mar-15 20:00:00.0000, -9.907263537105839E-01,  9.291700423534575E-02,  4.009641349994936E-02,  5.751731969221191E-03,  9.958815190514880E-01,  3.972197729458282E-04,
2458558.375000000, A.D. 2019-Mar-15 21:00:00.0000, -9.908136264077144E-01,  9.228592891114185E-02,  3.980948929130344E-02,  5.751828036689171E-03,  9.958981526179436E-01,  4.011607178427759E-04,
2458558.416666667, A.D. 2019-Mar-15 22:00:00.0000, -9.909006160814930E-01,  9.165439938842306E-02,  3.952241155972890E-02,  5.751925030733619E-03,  9.959149466161413E-01,  4.049219914048062E-04,
2458558.458333333, A.D. 2019-Mar-15 23:00:00.0000, -9.909873138607085E-01,  9.102242038658216E-02,  3.923518482046463E-02,  5.752022909173347E-03,  9.959318937426344E-01,  4.085122762418665E-04,
2458558.500000000, A.D. 2019-Mar-16 00:00:00.0000, -9.910737112597469E-01,  9.038999654390173E-02,  3.894781340485823E-02,  5.752121631849959E-03,  9.959489870442131E-01,  4.119397082677902E-04,
2458558.541666667, A.D. 2019-Mar-16 01:00:00.0000, -9.911598001556278E-01,  8.975713241633222E-02,  3.866030147040453E-02,  5.752221160501362E-03,  9.959662198960011E-01,  4.152119177162552E-04,
2458558.583333333, A.D. 2019-Mar-16 02:00:00.0000, -9.912455727666599E-01,  8.912383247677713E-02,  3.837265301013833E-02,  5.752321458644538E-03,  9.959835859811589E-01,  4.183360663337611E-04,
2458558.625000000, A.D. 2019-Mar-16 03:00:00.0000, -9.913310216325908E-01,  8.849010111480202E-02,  3.808487186143066E-02,  5.752422491466864E-03,  9.960010792720686E-01,  4.213188804713013E-04,
2458558.666666667, A.D. 2019-Mar-16 04:00:00.0000, -9.914161395961366E-01,  8.785594263671591E-02,  3.779696171423182E-02,  5.752524225725313E-03,  9.960186940128781E-01,  4.241666833552560E-04,
2458558.708333333, A.D. 2019-Mar-16 05:00:00.0000, -9.915009197857912E-01,  8.722136126595328E-02,  3.750892611880276E-02,  5.752626629652899E-03,  9.960364247033046E-01,  4.268854237118008E-04,
2458558.750000000, A.D. 2019-Mar-16 06:00:00.0000, -9.915853555998101E-01,  8.658636114371439E-02,  3.722076849297103E-02,  5.752729672871795E-03,  9.960542660835899E-01,  4.294807023557968E-04,
2458558.791666667, A.D. 2019-Mar-16 07:00:00.0000, -9.916694406912832E-01,  8.595094632980881E-02,  3.693249212894738E-02,  5.752833326312570E-03,  9.960722131205182E-01,  4.319577964209608E-04,
2458558.833333333, A.D. 2019-Mar-16 08:00:00.0000, -9.917531689542174E-01,  8.531512080367744E-02,  3.664410019973185E-02,  5.752937562139118E-03,  9.960902609944172E-01,  4.343216824176308E-04,
2458558.875000000, A.D. 2019-Mar-16 09:00:00.0000, -9.918365345105485E-01,  8.467888846554840E-02,  3.635559576514002E-02,  5.753042353678803E-03,  9.961084050870637E-01,  4.365770562870522E-04,
2458558.916666667, A.D. 2019-Mar-16 10:00:00.0000, -9.919195316980125E-01,  8.404225313770626E-02,  3.606698177747453E-02,  5.753147675357393E-03,  9.961266409704156E-01,  4.387283547046056E-04,
2458558.958333333, A.D. 2019-Mar-16 11:00:00.0000, -9.920021550588145E-01,  8.340521856583895E-02,  3.577826108686768E-02,  5.753253502638445E-03,  9.961449643961203E-01,  4.407797689471105E-04,
2458559.000000000, A.D. 2019-Mar-16 12:00:00.0000, -9.920843993290336E-01,  8.276778842045454E-02,  3.548943644631561E-02,  5.753359811966777E-03,  9.961633712857243E-01,  4.427352647469320E-04,
2458559.041666667, A.D. 2019-Mar-16 13:00:00.0000, -9.921662594287071E-01,  8.212996629834042E-02,  3.520051051642592E-02,  5.753466580715708E-03,  9.961818577215388E-01,  4.445985957805373E-04,
2458559.083333333, A.D. 2019-Mar-16 14:00:00.0000, -9.922477304525471E-01,  8.149175572405212E-02,  3.491148586989722E-02,  5.753573787137777E-03,  9.962004199381083E-01,  4.463733178999477E-04,
2458559.125000000, A.D. 2019-Mar-16 15:00:00.0000, -9.923288076612377E-01,  8.085316015141841E-02,  3.462236499574815E-02,  5.753681410318674E-03,  9.962190543142322E-01,  4.480628013972898E-04,
2458559.166666667, A.D. 2019-Mar-16 16:00:00.0000, -9.924094864732740E-01,  8.021418296505568E-02,  3.433315030331144E-02,  5.753789430134149E-03,  9.962377573655039E-01,  4.496702438990691E-04,
2458559.208333333, A.D. 2019-Mar-16 17:00:00.0000, -9.924897624572975E-01,  7.957482748187175E-02,  3.404384412600946E-02,  5.753897827209605E-03,  9.962565257373166E-01,  4.511986802035524E-04,
2458559.250000000, A.D. 2019-Mar-16 18:00:00.0000, -9.925696313248966E-01,  7.893509695256579E-02,  3.375444872492288E-02,  5.754006582882278E-03,  9.962753561983130E-01,  4.526509929813692E-04,
2458559.291666667, A.D. 2019-Mar-16 19:00:00.0000, -9.926490889238354E-01,  7.829499456310698E-02,  3.346496629216687E-02,  5.754115679165727E-03,  9.962942456342370E-01,  4.540299219001719E-04,
2458559.333333333, A.D. 2019-Mar-16 20:00:00.0000, -9.927281312316804E-01,  7.765452343619257E-02,  3.317539895408609E-02,  5.754225098716477E-03,  9.963131910421588E-01,  4.553380723360051E-04,
2458559.375000000, A.D. 2019-Mar-16 21:00:00.0000, -9.928067543497932E-01,  7.701368663267899E-02,  3.288574877427975E-02,  5.754334824802661E-03,  9.963321895250460E-01,  4.565779228255324E-04,
2458559.416666667, A.D. 2019-Mar-16 22:00:00.0000, -9.928849544976706E-01,  7.637248715298654E-02,  3.259601775646633E-02,  5.754444841274535E-03,  9.963512382866568E-01,  4.577518348634874E-04,
2458559.458333333, A.D. 2019-Mar-16 23:00:00.0000, -9.929627280075970E-01,  7.573092793846818E-02,  3.230620784719942E-02,  5.754555132536678E-03,  9.963703346267275E-01,  4.588620550312602E-04,
2458559.500000000, A.D. 2019-Mar-17 00:00:00.0000, -9.930400713195964E-01,  7.508901187275045E-02,  3.201632093844121E-02,  5.754665683521794E-03,  9.963894759364375E-01,  4.599107260879673E-04,
2458559.541666667, A.D. 2019-Mar-17 01:00:00.0000, -9.931169809766559E-01,  7.444674178303844E-02,  3.172635887000382E-02,  5.754776479665996E-03,  9.964086596941268E-01,  4.608998904475117E-04,
2458559.583333333, A.D. 2019-Mar-17 02:00:00.0000, -9.931934536202081E-01,  7.380412044138694E-02,  3.143632343186559E-02,  5.754887506885442E-03,  9.964278834612547E-01,  4.618314962263087E-04,
2458559.625000000, A.D. 2019-Mar-17 03:00:00.0000, -9.932694859858479E-01,  7.316115056593700E-02,  3.114621636636971E-02,  5.754998751554261E-03,  9.964471448785744E-01,  4.627074022767109E-04,
2458559.666666667, A.D. 2019-Mar-17 04:00:00.0000, -9.933450748992738E-01,  7.251783482211770E-02,  3.085603937031215E-02,  5.755110200483648E-03,  9.964664416625149E-01,  4.635293829382380E-04,
2458559.708333333, A.D. 2019-Mar-17 05:00:00.0000, -9.934202172724351E-01,  7.187417582381443E-02,  3.056579409692518E-02,  5.755221840902062E-03,  9.964857716017527E-01,  4.642991324905077E-04,
2458559.750000000, A.D. 2019-Mar-17 06:00:00.0000, -9.934949100998732E-01,  7.123017613450221E-02,  3.027548215776240E-02,  5.755333660436467E-03,  9.965051325539633E-01,  4.650182692164597E-04,
2458559.791666667, A.D. 2019-Mar-17 07:00:00.0000, -9.935691504552412E-01,  7.058583826834634E-02,  2.998510512449126E-02,  5.755445647094515E-03,  9.965245224427354E-01,  4.656883393957550E-04,
2458559.833333333, A.D. 2019-Mar-17 08:00:00.0000, -9.936429354879952E-01,  6.994116469127004E-02,  2.969466453059796E-02,  5.755557789247610E-03,  9.965439392546404E-01,  4.663108199172899E-04,
2458559.875000000, A.D. 2019-Mar-17 09:00:00.0000, -9.937162624202454E-01,  6.929615782199117E-02,  2.940416187300925E-02,  5.755670075614863E-03,  9.965633810364528E-01,  4.668871249137619E-04,
2458559.916666667, A.D. 2019-Mar-17 10:00:00.0000, -9.937891285437487E-01,  6.865082003302549E-02,  2.911359861363780E-02,  5.755782495247760E-03,  9.965828458924960E-01,  4.674186035280219E-04,
2458559.958333333, A.D. 2019-Mar-17 11:00:00.0000, -9.938615312170487E-01,  6.800515365166200E-02,  2.882297618085269E-02,  5.755895037515607E-03,  9.966023319821226E-01,  4.679065474509997E-04,
